trial,system,trial_id,fixture,difficulty,seed,heldout_correct,csynth_success,metrics_parseable,constraint_violation,cq_synthesis,evaluator_credits,llm_requests,input_tokens,output_tokens,api_cost_usd,failure_stage,failure_category,baseline_latency_cycles,final_latency_cycles,latency_change_pct,baseline_lut,final_lut,lut_change_pct,baseline_dsp,final_dsp,dsp_change_pct,baseline_bram,final_bram,bram_change_pct
True,A4 Single proposal,A4-matrix_multiply_4x4-s02,matrix_multiply_4x4,medium,2,True,True,True,False,True,11,6,18450,2615,0.014792,,,12600,10611,-15.7888,2187,2217,,37,35.75,,14,13.09,
True,A4 Single proposal,A4-matrix_multiply_4x4-s03,matrix_multiply_4x4,medium,3,False,False,False,False,False,11,7,18470,2621,0.014811,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-matrix_multiply_4x4-s04,matrix_multiply_4x4,medium,4,True,True,True,False,True,11,8,18490,2627,0.01483,,,12700,10519,-17.1736,2209,2475,,35,23.11,,13,12.5,
True,A4 Single proposal,A4-matrix_multiply_4x4-s05,matrix_multiply_4x4,medium,5,True,True,True,True,False,11,6,18510,2633,0.01485,qualification,constraint_violation,,,,,,,,,,,,
True,A4 Single proposal,A4-matrix_multiply_4x4-s06,matrix_multiply_4x4,medium,6,False,False,False,False,False,11,7,18530,2639,0.014869,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-matrix_multiply_4x4-s07,matrix_multiply_4x4,medium,7,False,False,False,False,False,11,8,18550,2645,0.014888,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-matrix_multiply_4x4-s08,matrix_multiply_4x4,medium,8,False,False,False,False,False,11,6,18570,2651,0.014907,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-matrix_multiply_4x4-s09,matrix_multiply_4x4,medium,9,True,True,True,False,True,11,7,18590,2657,0.014926,,,12950,11075,-14.4812,2264,2365,,36,29.12,,12,13.87,
True,A4 Single proposal,A4-convolution_1d-s00,convolution_1d,medium,0,False,False,False,False,False,11,7,18610,2663,0.014946,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-convolution_1d-s01,convolution_1d,medium,1,True,True,True,True,False,11,8,18630,2669,0.014965,qualification,constraint_violation,,,,,,,,,,,,
True,A4 Single proposal,A4-convolution_1d-s02,convolution_1d,medium,2,False,False,False,False,False,11,6,18650,2675,0.014984,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-convolution_1d-s03,convolution_1d,medium,3,True,True,True,False,True,11,7,18670,2681,0.015003,,,13150,11415,-13.1919,2271,2176,,39,31.1,,13,13.13,
True,A4 Single proposal,A4-convolution_1d-s04,convolution_1d,medium,4,True,True,True,False,True,11,8,18690,2687,0.015022,,,13200,12616,-4.4247,2282,2414,,36,36.14,,14,12.21,
True,A4 Single proposal,A4-convolution_1d-s05,convolution_1d,medium,5,True,True,True,False,True,11,6,18710,2693,0.015042,,,13250,11608,-12.3931,2293,2660,,37,35.96,,15,14.47,
True,A4 Single proposal,A4-convolution_1d-s06,convolution_1d,medium,6,False,False,False,False,False,11,7,18730,2699,0.015061,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-convolution_1d-s07,convolution_1d,medium,7,False,False,False,False,False,11,8,18750,2705,0.01508,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-convolution_1d-s08,convolution_1d,medium,8,True,True,True,False,True,11,6,18770,2711,0.015099,,,13400,12012,-10.3585,2326,2640,,36,33.84,,15,15.14,
True,A4 Single proposal,A4-convolution_1d-s09,convolution_1d,medium,9,False,False,False,False,False,11,7,18790,2717,0.015118,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s00,fft8,hard,0,False,False,False,False,False,11,7,18810,2723,0.015138,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s01,fft8,hard,1,False,False,False,False,False,11,8,18830,2729,0.015157,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s02,fft8,hard,2,True,True,False,False,False,11,6,18850,2735,0.015176,qualification,metrics_parse_failure,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s03,fft8,hard,3,False,False,False,False,False,11,7,18870,2741,0.015195,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s04,fft8,hard,4,False,False,False,False,False,11,8,18890,2747,0.015214,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s05,fft8,hard,5,True,True,False,False,False,11,6,18910,2753,0.015234,qualification,metrics_parse_failure,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s06,fft8,hard,6,True,True,True,False,True,11,7,18930,2759,0.015253,,,13800,13831,0.2279,2377,2631,,39,41.47,,14,13.23,
True,A4 Single proposal,A4-fft8-s07,fft8,hard,7,False,False,False,False,False,11,8,18950,2765,0.015272,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s08,fft8,hard,8,False,False,False,False,False,11,6,18970,2771,0.015291,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-fft8-s09,fft8,hard,9,False,False,False,False,False,11,7,18990,2777,0.01531,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-sobel_3x3-s00,sobel_3x3,hard,0,True,True,True,False,True,11,7,19010,2783,0.01533,,,14000,10983,-21.5484,2384,2654,,38,33.3,,15,16.7,
True,A4 Single proposal,A4-sobel_3x3-s01,sobel_3x3,hard,1,False,False,False,False,False,11,8,19030,2789,0.015349,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-sobel_3x3-s02,sobel_3x3,hard,2,False,False,False,False,False,11,6,19050,2795,0.015368,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-sobel_3x3-s03,sobel_3x3,hard,3,True,True,True,False,True,11,7,19070,2801,0.015387,,,14150,11757,-16.9117,2417,2862,,41,42.34,,15,16.11,
True,A4 Single proposal,A4-sobel_3x3-s04,sobel_3x3,hard,4,False,False,False,False,False,11,8,19090,2807,0.015406,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-sobel_3x3-s05,sobel_3x3,hard,5,False,False,False,False,False,11,6,19110,2813,0.015426,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-sobel_3x3-s06,sobel_3x3,hard,6,False,False,False,False,False,11,7,19130,2819,0.015445,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-sobel_3x3-s07,sobel_3x3,hard,7,False,False,False,False,False,11,8,19150,2825,0.015464,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-sobel_3x3-s08,sobel_3x3,hard,8,False,False,False,False,False,11,6,19170,2831,0.015483,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-sobel_3x3-s09,sobel_3x3,hard,9,False,False,False,False,False,11,7,19190,2837,0.015502,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-crc32_stream-s00,crc32_stream,hard,0,True,True,True,False,True,11,7,19210,2843,0.015522,,,14500,11548,-20.3568,2457,2859,,39,43.02,,16,16.16,
True,A4 Single proposal,A4-crc32_stream-s01,crc32_stream,hard,1,False,False,False,False,False,11,8,19230,2849,0.015541,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-crc32_stream-s02,crc32_stream,hard,2,False,False,False,False,False,11,6,19250,2855,0.01556,heldout,numerical_tolerance,,,,,,,,,,,,
True,A4 Single proposal,A4-crc32_stream-s03,crc32_stream,hard,3,False,False,False,False,False,11,7,19270,2861,0.015579,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-crc32_stream-s04,crc32_stream,hard,4,False,False,False,False,False,11,8,19290,2867,0.015598,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A4 Single proposal,A4-crc32_stream-s05,crc32_stream,hard,5,False,False,False,False,False,11,6,19310,2873,0.015618,heldout,boundary_case,,,,,,,,,,,,
True,A4 Single proposal,A4-crc32_stream-s06,crc32_stream,hard,6,True,True,True,False,True,11,7,19330,2879,0.015637,,,14800,11922,-19.4491,2523,2902,,41,44.55,,16,17.58,
True,A4 Single proposal,A4-crc32_stream-s07,crc32_stream,hard,7,False,False,False,False,False,11,8,19350,2885,0.015656,heldout,interface_mismatch,,,,,,,,,,,,
True,A4 Single proposal,A4-crc32_stream-s08,crc32_stream,hard,8,True,True,True,False,True,11,6,19370,2891,0.015675,,,14900,13530,-9.1939,2545,2781,,39,50.25,,18,18.36,
True,A4 Single proposal,A4-crc32_stream-s09,crc32_stream,hard,9,True,True,True,False,True,11,7,19390,2897,0.015694,,,14950,13311,-10.9638,2556,2434,,40,39.29,,16,17.38,
True,A5 Rules,A5-vector_add-s00,vector_add,easy,0,False,False,False,False,False,23,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-vector_add-s01,vector_add,easy,1,False,False,False,False,False,24,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-vector_add-s02,vector_add,easy,2,True,True,True,False,True,20,0,0,0,0.0,,,10100,7705,-23.711,1822,1705,,32,34.44,,14,14.5,
True,A5 Rules,A5-vector_add-s03,vector_add,easy,3,True,True,True,False,True,21,0,0,0,0.0,,,10150,7856,-22.5971,1833,1846,,33,26.88,,12,11.45,
True,A5 Rules,A5-vector_add-s04,vector_add,easy,4,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-vector_add-s05,vector_add,easy,5,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-vector_add-s06,vector_add,easy,6,True,True,True,False,True,22,0,0,0,0.0,,,10300,8985,-12.7643,1866,1870,,32,27.39,,12,11.24,
True,A5 Rules,A5-vector_add-s07,vector_add,easy,7,True,True,True,False,True,23,0,0,0,0.0,,,10350,10082,-2.5861,1877,2048,,33,34.86,,13,12.29,
True,A5 Rules,A5-vector_add-s08,vector_add,easy,8,True,True,False,False,False,24,0,0,0,0.0,qualification,metrics_parse_failure,,,,,,,,,,,,
True,A5 Rules,A5-vector_add-s09,vector_add,easy,9,True,True,True,False,True,20,0,0,0,0.0,,,10450,8183,-21.6923,1899,1961,,31,35.15,,12,10.39,
True,A5 Rules,A5-axpy-s00,axpy,easy,0,True,True,True,False,True,24,0,0,0,0.0,,,10500,9063,-13.6857,1873,1872,,31,28.17,,13,12.17,
True,A5 Rules,A5-axpy-s01,axpy,easy,1,False,False,False,False,False,20,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-axpy-s02,axpy,easy,2,False,False,False,False,False,21,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-axpy-s03,axpy,easy,3,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-axpy-s04,axpy,easy,4,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-axpy-s05,axpy,easy,5,True,True,True,False,True,22,0,0,0,0.0,,,10750,7405,-31.113,1928,1977,,32,34.56,,15,13.55,
True,A5 Rules,A5-axpy-s06,axpy,easy,6,False,False,False,False,False,23,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-axpy-s07,axpy,easy,7,False,False,False,False,False,24,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-axpy-s08,axpy,easy,8,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-axpy-s09,axpy,easy,9,False,False,False,False,False,21,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-fir16-s00,fir16,easy,0,False,False,False,False,False,20,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-fir16-s01,fir16,easy,1,True,True,True,True,False,21,0,0,0,0.0,qualification,constraint_violation,,,,,,,,,,,,
True,A5 Rules,A5-fir16-s02,fir16,easy,2,True,True,True,False,True,22,0,0,0,0.0,,,11100,9612,-13.4072,1968,2096,,34,29.79,,16,15.26,
True,A5 Rules,A5-fir16-s03,fir16,easy,3,True,True,True,False,True,22,0,0,0,0.0,,,11150,10399,-6.7387,1979,2028,,35,37.99,,14,14.75,
True,A5 Rules,A5-fir16-s04,fir16,easy,4,True,True,True,False,True,22,0,0,0,0.0,,,11200,8520,-23.925,1990,2077,,32,30.83,,15,14.55,
True,A5 Rules,A5-fir16-s05,fir16,easy,5,True,True,True,False,True,23,0,0,0,0.0,,,11250,11193,-0.5111,2001,2020,,33,30.06,,16,15.56,
True,A5 Rules,A5-fir16-s06,fir16,easy,6,True,True,True,False,True,24,0,0,0,0.0,,,11300,9408,-16.7445,2012,1987,,34,33.15,,14,15.15,
True,A5 Rules,A5-fir16-s07,fir16,easy,7,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-fir16-s08,fir16,easy,8,False,False,False,False,False,21,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-fir16-s09,fir16,easy,9,True,True,True,False,True,22,0,0,0,0.0,,,11450,10642,-7.0573,2045,1960,,33,35.21,,14,14.35,
True,A5 Rules,A5-moving_average-s00,moving_average,medium,0,False,False,False,False,False,21,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-moving_average-s01,moving_average,medium,1,True,True,True,False,True,22,0,0,0,0.0,,,11550,7590,-34.2893,2030,2110,,34,29.86,,16,14.96,
True,A5 Rules,A5-moving_average-s02,moving_average,medium,2,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-moving_average-s03,moving_average,medium,3,False,False,False,False,False,22,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-moving_average-s04,moving_average,medium,4,True,False,False,False,False,23,0,0,0,0.0,qualification,c_synthesis_failure,,,,,,,,,,,,
True,A5 Rules,A5-moving_average-s05,moving_average,medium,5,False,False,False,False,False,24,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-moving_average-s06,moving_average,medium,6,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-moving_average-s07,moving_average,medium,7,False,False,False,False,False,21,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-moving_average-s08,moving_average,medium,8,False,False,False,False,False,22,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-moving_average-s09,moving_average,medium,9,True,True,True,False,True,22,0,0,0,0.0,,,11950,9177,-23.2091,2118,2468,,34,31.48,,15,15.28,
True,A5 Rules,A5-dot_product-s00,dot_product,medium,0,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-dot_product-s01,dot_product,medium,1,True,True,True,False,True,22,0,0,0,0.0,,,12050,11499,-4.5757,2103,2259,,35,41.86,,17,17.31,
True,A5 Rules,A5-dot_product-s02,dot_product,medium,2,True,True,True,False,True,22,0,0,0,0.0,,,12100,10134,-16.2448,2114,2344,,36,31.47,,18,16.35,
True,A5 Rules,A5-dot_product-s03,dot_product,medium,3,False,False,False,False,False,23,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-dot_product-s04,dot_product,medium,4,False,False,False,False,False,24,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-dot_product-s05,dot_product,medium,5,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-dot_product-s06,dot_product,medium,6,False,False,False,False,False,21,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-dot_product-s07,dot_product,medium,7,False,False,False,False,False,22,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-dot_product-s08,dot_product,medium,8,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-dot_product-s09,dot_product,medium,9,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s00,matrix_multiply_4x4,medium,0,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s01,matrix_multiply_4x4,medium,1,False,False,False,False,False,22,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s02,matrix_multiply_4x4,medium,2,False,False,False,False,False,23,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s03,matrix_multiply_4x4,medium,3,False,False,False,False,False,24,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s04,matrix_multiply_4x4,medium,4,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s05,matrix_multiply_4x4,medium,5,True,True,True,False,True,21,0,0,0,0.0,,,12750,10317,-19.0848,2220,2515,,36,30.88,,14,14.52,
True,A5 Rules,A5-matrix_multiply_4x4-s06,matrix_multiply_4x4,medium,6,False,False,False,False,False,22,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s07,matrix_multiply_4x4,medium,7,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s08,matrix_multiply_4x4,medium,8,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-matrix_multiply_4x4-s09,matrix_multiply_4x4,medium,9,False,False,False,False,False,23,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-convolution_1d-s00,convolution_1d,medium,0,False,False,False,False,False,22,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-convolution_1d-s01,convolution_1d,medium,1,True,True,True,False,True,23,0,0,0,0.0,,,13050,9838,-24.6107,2249,2425,,37,32.89,,14,13.83,
True,A5 Rules,A5-convolution_1d-s02,convolution_1d,medium,2,True,True,True,False,True,24,0,0,0,0.0,,,13100,10040,-23.36,2260,2258,,38,44.64,,15,16.22,
True,A5 Rules,A5-convolution_1d-s03,convolution_1d,medium,3,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-convolution_1d-s04,convolution_1d,medium,4,False,False,False,False,False,21,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-convolution_1d-s05,convolution_1d,medium,5,True,True,True,False,True,22,0,0,0,0.0,,,13250,10186,-23.1258,2293,2128,,37,35.48,,15,14.35,
True,A5 Rules,A5-convolution_1d-s06,convolution_1d,medium,6,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-convolution_1d-s07,convolution_1d,medium,7,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-convolution_1d-s08,convolution_1d,medium,8,True,True,True,False,True,23,0,0,0,0.0,,,13400,13474,0.5493,2326,2284,,36,33.92,,15,15.89,
True,A5 Rules,A5-convolution_1d-s09,convolution_1d,medium,9,True,True,True,False,True,24,0,0,0,0.0,,,13450,12137,-9.7586,2337,2378,,37,32.51,,13,12.16,
True,A5 Rules,A5-fft8-s00,fft8,hard,0,False,False,False,False,False,23,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-fft8-s01,fft8,hard,1,False,False,False,False,False,24,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-fft8-s02,fft8,hard,2,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-fft8-s03,fft8,hard,3,True,True,True,False,True,21,0,0,0,0.0,,,13650,10967,-19.6591,2344,2487,,40,39.98,,14,14.96,
True,A5 Rules,A5-fft8-s04,fft8,hard,4,True,True,True,False,True,22,0,0,0,0.0,,,13700,13061,-4.6631,2355,2471,,37,37.32,,15,14.56,
True,A5 Rules,A5-fft8-s05,fft8,hard,5,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-fft8-s06,fft8,hard,6,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-fft8-s07,fft8,hard,7,False,False,False,False,False,23,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-fft8-s08,fft8,hard,8,False,False,False,False,False,24,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-fft8-s09,fft8,hard,9,False,False,False,False,False,20,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s00,sobel_3x3,hard,0,False,False,False,False,False,24,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s01,sobel_3x3,hard,1,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s02,sobel_3x3,hard,2,False,False,False,False,False,21,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s03,sobel_3x3,hard,3,False,False,False,False,False,22,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s04,sobel_3x3,hard,4,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s05,sobel_3x3,hard,5,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s06,sobel_3x3,hard,6,False,False,False,False,False,23,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s07,sobel_3x3,hard,7,False,False,False,False,False,24,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s08,sobel_3x3,hard,8,False,False,False,False,False,20,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-sobel_3x3-s09,sobel_3x3,hard,9,True,True,False,False,False,21,0,0,0,0.0,qualification,metrics_parse_failure,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s00,crc32_stream,hard,0,False,False,False,False,False,20,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s01,crc32_stream,hard,1,False,False,False,False,False,21,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s02,crc32_stream,hard,2,False,False,False,False,False,22,0,0,0,0.0,heldout,interface_mismatch,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s03,crc32_stream,hard,3,False,False,False,False,False,22,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s04,crc32_stream,hard,4,False,False,False,False,False,22,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s05,crc32_stream,hard,5,False,False,False,False,False,23,0,0,0,0.0,heldout,numerical_tolerance,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s06,crc32_stream,hard,6,True,True,True,False,True,24,0,0,0,0.0,,,14800,12927,-12.6563,2523,2697,,41,40.08,,16,17.69,
True,A5 Rules,A5-crc32_stream-s07,crc32_stream,hard,7,False,False,False,False,False,20,0,0,0,0.0,heldout,wrong_arithmetic,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s08,crc32_stream,hard,8,False,False,False,False,False,21,0,0,0,0.0,heldout,boundary_case,,,,,,,,,,,,
True,A5 Rules,A5-crc32_stream-s09,crc32_stream,hard,9,True,True,True,False,True,22,0,0,0,0.0,,,14950,13190,-11.7708,2556,2084,,40,38.86,,16,14.29,
